,id,studentID,task_id,query,result_id,result_url,score,content
2728,2838,2018000006,2,张家口草原天路 旅行攻略,rb_5,https://jingyan.baidu.com/article/67508eb41052a39cca1ce4db.html,4,TIMESTAMP=1513857816684	USER=2018000006	TASK=2	QUERY=张家口草原天路 旅行攻略	ACTION=ANNOTATION	INFO:	id=rb_5	src=https://jingyan.baidu.com/article/67508eb41052a39cca1ce4db.html	score=4
2729,2839,2016011495,12, 辽宁号,rb_0,http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml,2,TIMESTAMP=1513857867011	USER=2016011495	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml	score=2
2730,2840,2016011495,12, 辽宁号,rb_4,http://www.360doc.com/content/14/0503/23/177341_374342865.shtml,4,TIMESTAMP=1513857867011	USER=2016011495	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.360doc.com/content/14/0503/23/177341_374342865.shtml	score=4
2731,2841,2016011495,12, 辽宁号基本信息,rb_3,http://max.book118.com/html/2017/0608/112535198.shtm,4,TIMESTAMP=1513858005102	USER=2016011495	TASK=12	QUERY= 辽宁号基本信息	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://max.book118.com/html/2017/0608/112535198.shtm	score=4
2732,2842,2016011495,12, 辽宁号战略意义,rb_0,http://www.360doc.com/content/14/0520/09/628497_379247162.shtml,3,TIMESTAMP=1513858079270	USER=2016011495	TASK=12	QUERY= 辽宁号战略意义	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/14/0520/09/628497_379247162.shtml	score=3
2733,2843,2018000006,1, 新员工培训  十人破冰游戏,rb_0,http://ask.wenku1.com/question/æ°åå·¥å¹è®­ç ´å°.htm,4,TIMESTAMP=1513858122237	USER=2018000006	TASK=1	QUERY= 新员工培训  十人破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://ask.wenku1.com/question/æ°åå·¥å¹è®­ç ´å°.htm	score=4
2734,2844,2018000006,1, 新员工培训  十人破冰游戏,rb_1,http://ask.wenku1.com/question/æ°åå·¥å¹è®­äºå¨å°æ¸¸æ.htm,4,TIMESTAMP=1513858122237	USER=2018000006	TASK=1	QUERY= 新员工培训  十人破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://ask.wenku1.com/question/æ°åå·¥å¹è®­äºå¨å°æ¸¸æ.htm	score=4
2735,2845,2018000006,1, 新员工培训  十人破冰游戏,rb_2,http://www.wenku1.com/list/æ°åå·¥ç ´å°/,4,TIMESTAMP=1513858122237	USER=2018000006	TASK=1	QUERY= 新员工培训  十人破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.wenku1.com/list/æ°åå·¥ç ´å°/	score=4
2736,2846,2018000006,1, 新员工培训  十人破冰游戏,rb_3,http://max.book118.com/html/2017/0103/79470699.shtm,4,TIMESTAMP=1513858122237	USER=2018000006	TASK=1	QUERY= 新员工培训  十人破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://max.book118.com/html/2017/0103/79470699.shtm	score=4
2737,2847,2018000006,1, 新员工培训  孤岛求生,rb_4,http://www.ptotour.com/s/245987.html,1,TIMESTAMP=1513858165708	USER=2018000006	TASK=1	QUERY= 新员工培训  孤岛求生	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.ptotour.com/s/245987.html	score=1
2738,2848,2018000006,1, 新员工培训  孤岛求生,rb_7,http://www.360doc.com/content/10/0927/00/2914883_56846686.shtml,4,TIMESTAMP=1513858165708	USER=2018000006	TASK=1	QUERY= 新员工培训  孤岛求生	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.360doc.com/content/10/0927/00/2914883_56846686.shtml	score=4
2739,2849,2013311064,10, 港版iphone是否支持国内运营商网络等信息,rb_0,http://bbs.mydigit.cn/read.php?tid=999050,3,TIMESTAMP=1513858278197	USER=2013311064	TASK=10	QUERY= 港版iphone是否支持国内运营商网络等信息	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bbs.mydigit.cn/read.php?tid=999050	score=3
2740,2850,2013311064,10, 港版iphone是否支持国内运营商网络等信息,rb_4,http://tech.163.com/14/0902/08/A54I7QVR00094ODV.html?f=jsearch,3,TIMESTAMP=1513858278197	USER=2013311064	TASK=10	QUERY= 港版iphone是否支持国内运营商网络等信息	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://tech.163.com/14/0902/08/A54I7QVR00094ODV.html?f=jsearch	score=3
2741,2851,2013311064,10, 港版iphone是否支持国内运营商网络等信息,rb_5,http://www.eeworld.com.cn/xfdz/2014/0911/article_36812.html,3,TIMESTAMP=1513858278197	USER=2013311064	TASK=10	QUERY= 港版iphone是否支持国内运营商网络等信息	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://www.eeworld.com.cn/xfdz/2014/0911/article_36812.html	score=3
2742,2852,2018000006,10, 香港iphone6价格,rb_0,http://www.babytree.com/community/guangzhou/topic_28947803.html,4,TIMESTAMP=1513858385158	USER=2018000006	TASK=10	QUERY= 香港iphone6价格	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.babytree.com/community/guangzhou/topic_28947803.html	score=4
2743,2853,2018000006,10, 香港iphone6价格,rb_1,http://www.mafengwo.cn/wenda/detail-2123026.html,2,TIMESTAMP=1513858385158	USER=2018000006	TASK=10	QUERY= 香港iphone6价格	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.mafengwo.cn/wenda/detail-2123026.html	score=2
2744,2854,2018000006,10,从香港买iphone要收关税吗,rb_0,http://bbs.feng.com/read-htm-tid-1544719.html,4,TIMESTAMP=1513858417719	USER=2018000006	TASK=10	QUERY=从香港买iphone要收关税吗	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bbs.feng.com/read-htm-tid-1544719.html	score=4
2745,2855,2018000006,10,香港买的iphone6支持国内运营商吗,rb_0,http://wenzhang.16fan.com/a/339350.html,4,TIMESTAMP=1513858468391	USER=2018000006	TASK=10	QUERY=香港买的iphone6支持国内运营商吗	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://wenzhang.16fan.com/a/339350.html	score=4
2746,2856,2018000006,10,香港买的iphone6支持国内运营商吗,rb_1,http://tech.sina.com.cn/t/2014-09-02/18159591014.shtml,4,TIMESTAMP=1513858468391	USER=2018000006	TASK=10	QUERY=香港买的iphone6支持国内运营商吗	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://tech.sina.com.cn/t/2014-09-02/18159591014.shtml	score=4
2747,2857,2018000006,3, 清华大学附近自行车,rb_0,http://bj.city8.com/gouwuguangchang/1197462_GPGF_address.html,3,TIMESTAMP=1513858586412	USER=2018000006	TASK=3	QUERY= 清华大学附近自行车	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bj.city8.com/gouwuguangchang/1197462_GPGF_address.html	score=3
2748,2858,2018000006,3, 清华大学附近自行车,rb_3,http://bbs.csdn.net/topics/40139529?list=lz,2,TIMESTAMP=1513858586412	USER=2018000006	TASK=3	QUERY= 清华大学附近自行车	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://bbs.csdn.net/topics/40139529?list=lz	score=2
2749,2859,2018000006,3,购买死飞自行车注意事项,rb_0,http://bbs.tianya.cn/post-no11-4567510-1.shtml,4,TIMESTAMP=1513858662345	USER=2018000006	TASK=3	QUERY=购买死飞自行车注意事项	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bbs.tianya.cn/post-no11-4567510-1.shtml	score=4
2750,2860,2018000006,3,购买死飞自行车注意事项,rb_1,http://www.zixingche.me/,4,TIMESTAMP=1513858662345	USER=2018000006	TASK=3	QUERY=购买死飞自行车注意事项	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.zixingche.me/	score=4
2751,2861,2018000006,3,购买死飞自行车注意事项,rb_2,http://www.marmotbike.cn/page192?article_id=156,4,TIMESTAMP=1513858662345	USER=2018000006	TASK=3	QUERY=购买死飞自行车注意事项	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.marmotbike.cn/page192?article_id=156	score=4
2752,2862,2016011495,2, 北京周边七日游线路,rb_0,http://bj.uzai.com/neartravel/zhoubian-search-t1-x7-c6-z13011.html,1,TIMESTAMP=1513858706423	USER=2016011495	TASK=2	QUERY= 北京周边七日游线路	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bj.uzai.com/neartravel/zhoubian-search-t1-x7-c6-z13011.html	score=1
2753,2863,2016011495,2, 北京周边七日游线路,rb_1,http://www.17u.net/travellist/zhoubian-53-7-day-1-way/1s1.htm?spm=22e5a6056fea8e0c,1,TIMESTAMP=1513858706423	USER=2016011495	TASK=2	QUERY= 北京周边七日游线路	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.17u.net/travellist/zhoubian-53-7-day-1-way/1s1.htm?spm=22e5a6056fea8e0c	score=1
2754,2864,2016011495,2, 北京周边七日游线路,rb_9,http://bj.58.com/beijingzhoubian/slhl/pve_7588_7_7/nanzhuang_pve_1255_7/,1,TIMESTAMP=1513858706423	USER=2016011495	TASK=2	QUERY= 北京周边七日游线路	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://bj.58.com/beijingzhoubian/slhl/pve_7588_7_7/nanzhuang_pve_1255_7/	score=1
2755,2865,2018000006,8, 谷歌眼镜 价格 使用方法,rb_0,http://www.360doc.com/content/13/0225/08/1437142_267719827.shtml,4,TIMESTAMP=1513858813896	USER=2018000006	TASK=8	QUERY= 谷歌眼镜 价格 使用方法	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/13/0225/08/1437142_267719827.shtml	score=4
2756,2866,2018000006,8, 谷歌眼镜 价格 使用方法,rb_1,http://www.055178.com/hangye/2777.html,1,TIMESTAMP=1513858813896	USER=2018000006	TASK=8	QUERY= 谷歌眼镜 价格 使用方法	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.055178.com/hangye/2777.html	score=1
2757,2867,2018000006,8, 谷歌眼镜 价格 使用方法,rb_2,http://www.17house.com/know/ask/52/1002407.htm,3,TIMESTAMP=1513858813896	USER=2018000006	TASK=8	QUERY= 谷歌眼镜 价格 使用方法	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.17house.com/know/ask/52/1002407.htm	score=3
2758,2868,2018000006,8, 谷歌眼镜 价格 使用方法,rb_3,http://news.52fuqing.com/newsshow-423541.html,2,TIMESTAMP=1513858813896	USER=2018000006	TASK=8	QUERY= 谷歌眼镜 价格 使用方法	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://news.52fuqing.com/newsshow-423541.html	score=2
2759,2869,2018000006,12, 辽宁号航母,rb_0,http://news.ifeng.com/a/20170509/51062527_0.shtml,2,TIMESTAMP=1513858934744	USER=2018000006	TASK=12	QUERY= 辽宁号航母	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://news.ifeng.com/a/20170509/51062527_0.shtml	score=2
2760,2870,2018000006,12, 辽宁号,rb_0,http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml,1,TIMESTAMP=1513858979164	USER=2018000006	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml	score=1
2761,2871,2018000006,12, 辽宁号,rb_2,http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°,4,TIMESTAMP=1513858979164	USER=2018000006	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°	score=4
2762,2872,2016011495,2, 北京周边七日游,rb_0,http://www.xialv.com/beijing,4,TIMESTAMP=1513859070928	USER=2016011495	TASK=2	QUERY= 北京周边七日游	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.xialv.com/beijing	score=4
2763,2873,2016011495,2, 北京周边七日游,rb_1,http://www.17u.net/wd/xianlu/6074946,3,TIMESTAMP=1513859070928	USER=2016011495	TASK=2	QUERY= 北京周边七日游	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.17u.net/wd/xianlu/6074946	score=3
2764,2874,2016011495,2, 北京周边七日游,rb_2,http://www.17u.net/travellist/zhoubian-53-7-day-2-website/1s1.htm?spm=22e5a6056fea8e0c,2,TIMESTAMP=1513859070928	USER=2016011495	TASK=2	QUERY= 北京周边七日游	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.17u.net/travellist/zhoubian-53-7-day-2-website/1s1.htm?spm=22e5a6056fea8e0c	score=2
2765,2875,2016011495,2, 北京周边七日游,rb_4,https://yq.aliyun.com/articles/262698,1,TIMESTAMP=1513859070928	USER=2016011495	TASK=2	QUERY= 北京周边七日游	ACTION=ANNOTATION	INFO:	id=rb_4	src=https://yq.aliyun.com/articles/262698	score=1
2766,2876,2016011495,2, 北京周边七日游,rb_7,http://www.ptotour.com/s/134116.html,1,TIMESTAMP=1513859070928	USER=2016011495	TASK=2	QUERY= 北京周边七日游	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.ptotour.com/s/134116.html	score=1
2767,2877,2016011495,2, 北京周边七日游,rb_9,http://baike.1688.com/doc/view-d43613953.html,2,TIMESTAMP=1513859070928	USER=2016011495	TASK=2	QUERY= 北京周边七日游	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://baike.1688.com/doc/view-d43613953.html	score=2
2768,2878,2018000006,11, 清华大学游泳馆开放时间,rb_0,http://share.renren.com/share/266689392/11959158640,1,TIMESTAMP=1513859147789	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆开放时间	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://share.renren.com/share/266689392/11959158640	score=1
2769,2879,2018000006,11, 清华大学游泳馆开放时间,rb_1,http://share.renren.com/share/220822223/2633722879,4,TIMESTAMP=1513859147789	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆开放时间	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://share.renren.com/share/220822223/2633722879	score=4
2770,2880,2018000006,11, 清华大学游泳馆 价格,rb_0,http://www.dianping.com/shop/2340301/review_more_trans,4,TIMESTAMP=1513859190327	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆 价格	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.dianping.com/shop/2340301/review_more_trans	score=4
2771,2881,2018000006,11, 清华大学游泳馆 价格,rb_2,http://s.114chn.com/s-6k5itta2-c.html,2,TIMESTAMP=1513859190327	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆 价格	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://s.114chn.com/s-6k5itta2-c.html	score=2
2772,2882,2018000006,11, 清华大学游泳馆 会员卡办理,rb_0,http://blog.renren.com/share/1653284050/11973416502,4,TIMESTAMP=1513859226955	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆 会员卡办理	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://blog.renren.com/share/1653284050/11973416502	score=4
2773,2883,2018000006,11, 清华大学游泳馆 会员卡办理,rb_2,https://www.dianping.com/review/146111571,2,TIMESTAMP=1513859226955	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆 会员卡办理	ACTION=ANNOTATION	INFO:	id=rb_2	src=https://www.dianping.com/review/146111571	score=2
2774,2884,2018000006,11, 清华大学游泳馆 会员卡办理,rb_3,http://baike.1688.com/doc/view-d30068532.html,4,TIMESTAMP=1513859226955	USER=2018000006	TASK=11	QUERY= 清华大学游泳馆 会员卡办理	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://baike.1688.com/doc/view-d30068532.html	score=4
2775,2885,2016011495,8, googleglass报价,rb_1,http://wap.zol.com.cn/386/385473/index.html,3,TIMESTAMP=1513859487408	USER=2016011495	TASK=8	QUERY= googleglass报价	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://wap.zol.com.cn/386/385473/index.html	score=3
2776,2886,2016011495,8, googleglass报价,rb_4,http://product.pchome.net/other4_google_googleglass/393178.html,4,TIMESTAMP=1513859487408	USER=2016011495	TASK=8	QUERY= googleglass报价	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://product.pchome.net/other4_google_googleglass/393178.html	score=4
2777,2887,2016011495,8, googleglass报价,rb_7,http://www.17house.com/know/ask/52/1109056.htm,4,TIMESTAMP=1513859487408	USER=2016011495	TASK=8	QUERY= googleglass报价	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.17house.com/know/ask/52/1109056.htm	score=4
2778,2888,2016011495,8, googleglass,rb_4,http://cn.engadget.com/tag/GoogleGlass/,4,TIMESTAMP=1513859540613	USER=2016011495	TASK=8	QUERY= googleglass	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://cn.engadget.com/tag/GoogleGlass/	score=4
2779,2889,2018000006,4, 国际航班 行李规定,rb_0,http://www.airchina.com.cn/cn/baggage_service/common_checked_baggage.shtml?cbiecbiecjmgdbim,4,TIMESTAMP=1513859534764	USER=2018000006	TASK=4	QUERY= 国际航班 行李规定	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.airchina.com.cn/cn/baggage_service/common_checked_baggage.shtml?cbiecbiecjmgdbim	score=4
2780,2890,2018000006,4, 国际航班 行李规定,rb_1,http://www.360doc.com/content/16/0304/08/477274_539267630.shtml,4,TIMESTAMP=1513859534764	USER=2018000006	TASK=4	QUERY= 国际航班 行李规定	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.360doc.com/content/16/0304/08/477274_539267630.shtml	score=4
2781,2891,2018000006,4, 国际航班 行李规定,rb_3,http://iask.sina.com.cn/key/5976afbe14ea40220d4ee96a.html,4,TIMESTAMP=1513859534764	USER=2018000006	TASK=4	QUERY= 国际航班 行李规定	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://iask.sina.com.cn/key/5976afbe14ea40220d4ee96a.html	score=4
2782,2892,2018000006,4, 国际航班 行李规定,rb_4,http://www.pincai.com/article/1033462.htm,4,TIMESTAMP=1513859534764	USER=2018000006	TASK=4	QUERY= 国际航班 行李规定	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.pincai.com/article/1033462.htm	score=4
2783,2893,2018000006,4, 国际航班 违禁液体,rb_0,http://bbs.16fan.com/thread-495768-1-1.html,3,TIMESTAMP=1513859575246	USER=2018000006	TASK=4	QUERY= 国际航班 违禁液体	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bbs.16fan.com/thread-495768-1-1.html	score=3
2784,2894,2018000006,4, 国际航班 违禁液体,rb_1,http://ask.qyer.com/question/1145839.html,3,TIMESTAMP=1513859575246	USER=2018000006	TASK=4	QUERY= 国际航班 违禁液体	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://ask.qyer.com/question/1145839.html	score=3
2785,2895,2018000006,4, 国际航班 违禁液体,rb_3,http://www.mafengwo.cn/wenda/detail-9013495.html,4,TIMESTAMP=1513859575246	USER=2018000006	TASK=4	QUERY= 国际航班 违禁液体	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.mafengwo.cn/wenda/detail-9013495.html	score=4
2786,2896,2018000006,4, 国际航空 违禁物品,rb_2,http://www.sz160.com/tag/index.asp?tagid=65667,1,TIMESTAMP=1513859615436	USER=2018000006	TASK=4	QUERY= 国际航空 违禁物品	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.sz160.com/tag/index.asp?tagid=65667	score=1
2787,2897,2018000006,4,国际 飞机 违禁物品,rb_0,http://www.nantong.gov.cn/art/2015/2/3/art_54669_1816589.html,4,TIMESTAMP=1513859642317	USER=2018000006	TASK=4	QUERY=国际 飞机 违禁物品	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.nantong.gov.cn/art/2015/2/3/art_54669_1816589.html	score=4
2788,2898,2018000006,4,国际 飞机 违禁物品,rb_2,http://cn.flyasiana.com/C/ch/homepage.do?menuId=003006006002000&menuType=CMS,3,TIMESTAMP=1513859642317	USER=2018000006	TASK=4	QUERY=国际 飞机 违禁物品	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://cn.flyasiana.com/C/ch/homepage.do?menuId=003006006002000&menuType=CMS	score=3
2789,2899,2016011495,8, googleglass使用方法,rb_1,http://www.pchouse.com.cn/baike/160/1609112.html,4,TIMESTAMP=1513859772229	USER=2016011495	TASK=8	QUERY= googleglass使用方法	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.pchouse.com.cn/baike/160/1609112.html	score=4
2790,2900,2016011495,8, googleglass使用方法,rb_2,http://www.douban.com/group/topic/72406705/,4,TIMESTAMP=1513859772229	USER=2016011495	TASK=8	QUERY= googleglass使用方法	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.douban.com/group/topic/72406705/	score=4
2791,2901,2016011495,8, googleglass使用方法,rb_3,http://www.ifanr.com/284780?utm_medium=referral,2,TIMESTAMP=1513859772229	USER=2016011495	TASK=8	QUERY= googleglass使用方法	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.ifanr.com/284780?utm_medium=referral	score=2
2792,2902,2016011495,11, 清华游泳馆,rb_0,http://blog.renren.com/share/1653284050/11973416502,4,TIMESTAMP=1513860100256	USER=2016011495	TASK=11	QUERY= 清华游泳馆	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://blog.renren.com/share/1653284050/11973416502	score=4
2793,2903,2016011495,11, 清华游泳馆,rb_5,http://poi.mapbar.com/beijing/MAPITPSWFETESPSOQETPC,1,TIMESTAMP=1513860100256	USER=2016011495	TASK=11	QUERY= 清华游泳馆	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://poi.mapbar.com/beijing/MAPITPSWFETESPSOQETPC	score=1
2794,2904,2016011495,11, 清华游泳馆,rb_8,http://map.baidu.com/detail?qt=ninf&uid=d5464cf833441f54fca77897&detail=life&from=alamap&tpl=mapdots,3,TIMESTAMP=1513860100256	USER=2016011495	TASK=11	QUERY= 清华游泳馆	ACTION=ANNOTATION	INFO:	id=rb_8	src=http://map.baidu.com/detail?qt=ninf&uid=d5464cf833441f54fca77897&detail=life&from=alamap&tpl=mapdots	score=3
2795,2905,2016011495,7, 戒烟方法,rb_0,http://www.jieyanri.com/jieyan/20160413093745.html,3,TIMESTAMP=1513860402237	USER=2016011495	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.jieyanri.com/jieyan/20160413093745.html	score=3
2796,2906,2016011495,7, 戒烟方法,rb_1,http://fyqfs.com/,3,TIMESTAMP=1513860402237	USER=2016011495	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://fyqfs.com/	score=3
2797,2907,2016011495,7, 戒烟方法,rb_3,http://www.cn939.com/tcm-article-read-45153.html,4,TIMESTAMP=1513860402237	USER=2016011495	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.cn939.com/tcm-article-read-45153.html	score=4
2798,2908,2016011495,7, 戒烟方法,rb_6,http://www.haodf.com/zhuanjiaguandian/baoh123_35716.htm,3,TIMESTAMP=1513860402237	USER=2016011495	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.haodf.com/zhuanjiaguandian/baoh123_35716.htm	score=3
2799,2909,2016011495,7, 戒烟方法,rb_9,http://www.360doc.com/content/13/0104/16/2400195_258178644.shtml,4,TIMESTAMP=1513860402237	USER=2016011495	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://www.360doc.com/content/13/0104/16/2400195_258178644.shtml	score=4
2800,2910,2016011495,7, 戒烟好处和副作用,rb_0,http://www.120ask.com/hot/142703/,1,TIMESTAMP=1513860558877	USER=2016011495	TASK=7	QUERY= 戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.120ask.com/hot/142703/	score=1
2801,2911,2016011495,7, 戒烟好处和副作用,rb_3,http://www.39yst.com/flist/848517-1.html,1,TIMESTAMP=1513860558877	USER=2016011495	TASK=7	QUERY= 戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.39yst.com/flist/848517-1.html	score=1
2802,2912,2016011495,7, 戒烟好处和副作用,rb_5,http://tieba.baidu.com/p/3801196544,3,TIMESTAMP=1513860558877	USER=2016011495	TASK=7	QUERY= 戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://tieba.baidu.com/p/3801196544	score=3
2803,2913,2016011495,7, 戒烟好处和副作用,rb_9,http://www.tech-food.com/kndata/detail/k0108139_2.htm,4,TIMESTAMP=1513860558877	USER=2016011495	TASK=7	QUERY= 戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://www.tech-food.com/kndata/detail/k0108139_2.htm	score=4
2804,2914,2016011495,7, 戒烟副作用,rb_6,http://www.bestb2b.com/business_127411508.htm,4,TIMESTAMP=1513860583236	USER=2016011495	TASK=7	QUERY= 戒烟副作用	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.bestb2b.com/business_127411508.htm	score=4
2805,2915,2016011495,10, 港版iphone6价格,rb_0,http://product.pcpop.com/000696155/Index.html,1,TIMESTAMP=1513860926139	USER=2016011495	TASK=10	QUERY= 港版iphone6价格	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://product.pcpop.com/000696155/Index.html	score=1
2806,2916,2016011495,10, 香港买iphone6价格,rb_0,http://www.douban.com/note/422865584/,4,TIMESTAMP=1513860989862	USER=2016011495	TASK=10	QUERY= 香港买iphone6价格	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.douban.com/note/422865584/	score=4
2807,2917,2016011495,10, 香港买iphone6要交税吗,rb_2,http://www.360doc.com/content/15/1010/13/26696297_504641966.shtml,4,TIMESTAMP=1513861102900	USER=2016011495	TASK=10	QUERY= 香港买iphone6要交税吗	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.360doc.com/content/15/1010/13/26696297_504641966.shtml	score=4
2808,2918,2016011495,10, 香港买iphone6要交税吗,rb_6,http://news.163.com/14/1001/09/A7FB1S1Q00014Q4P.html,4,TIMESTAMP=1513861102900	USER=2016011495	TASK=10	QUERY= 香港买iphone6要交税吗	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://news.163.com/14/1001/09/A7FB1S1Q00014Q4P.html	score=4
2809,2919,2016011495,10, 香港买iphone6支持国内网络吗,rb_1,http://tech.sina.com.cn/t/2014-09-02/18159591014.shtml,4,TIMESTAMP=1513861181251	USER=2016011495	TASK=10	QUERY= 香港买iphone6支持国内网络吗	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://tech.sina.com.cn/t/2014-09-02/18159591014.shtml	score=4
2810,2920,2016011495,10, 香港买iphone6支持国内网络吗,rb_5,http://bbs.hupu.com/10380437.html,3,TIMESTAMP=1513861181251	USER=2016011495	TASK=10	QUERY= 香港买iphone6支持国内网络吗	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://bbs.hupu.com/10380437.html	score=3
2811,2921,2016011495,1, 团队破冰,rb_0,http://www.taaan.com/youxi/show-707.html,1,TIMESTAMP=1513861493768	USER=2016011495	TASK=1	QUERY= 团队破冰	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.taaan.com/youxi/show-707.html	score=1
2812,2922,2016011495,1, 团队破冰,rb_1,http://lxs.cncn.com/78272/n481967,4,TIMESTAMP=1513861493768	USER=2016011495	TASK=1	QUERY= 团队破冰	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://lxs.cncn.com/78272/n481967	score=4
