,target,score_session_ave,score_session_sum,query_dwell_time_session_sum,clicked_doc_count_session_sum,session_len,score_session_ave,score_session_sum,score_session_peak,score_session_end,query_dwell_time_session_sum,clicked_doc_count_session_sum,session_len
144,1,0.18750000000000006,-0.7777777777777778,-0.06308858382888138,-0.2857142857142857,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.06308858382888138,-0.2857142857142857,-1.0
145,0,-2.0625000000000004,-0.5555555555555556,0.5658139604068397,1.2857142857142858,1.5,-2.0625000000000004,-0.5555555555555556,-4.0,-1.5,0.5658139604068397,1.2857142857142858,1.5
146,1,0.18750000000000006,-0.3333333333333333,-0.27287812327494737,-0.2857142857142857,-0.5,0.18750000000000006,-0.3333333333333333,0.0,0.5,-0.27287812327494737,-0.2857142857142857,-0.5
147,2,0.9375000000000002,-0.6666666666666666,-0.3682580397782677,-0.2857142857142857,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.3682580397782677,-0.2857142857142857,-1.0
148,2,0.4374999999999999,0.2222222222222222,-0.5113560111990004,-0.14285714285714285,0.0,0.4374999999999999,0.2222222222222222,0.0,0.0,-0.5113560111990004,-0.14285714285714285,0.0
149,2,0.3125000000000003,1.5555555555555556,-0.23752590677856852,0.8571428571428571,1.5,0.3125000000000003,1.5555555555555556,0.0,0.0,-0.23752590677856852,0.8571428571428571,1.5
150,1,-0.11249999999999996,0.7777777777777778,0.12389307400661759,0.42857142857142855,1.0,-0.11249999999999996,0.7777777777777778,-1.0,0.0,0.12389307400661759,0.42857142857142855,1.0
151,0,-0.6458333333333335,1.6666666666666667,1.9661583924740602,1.8571428571428572,3.0,-0.6458333333333335,1.6666666666666667,-1.0,-1.5,1.9661583924740602,1.8571428571428572,3.0
152,1,-0.6875,0.6666666666666666,-0.39277816525467146,0.14285714285714285,1.5,-0.6875,0.6666666666666666,0.0,0.5,-0.39277816525467146,0.14285714285714285,1.5
153,1,-0.06250000000000012,0.0,-0.28501588287987517,0.0,0.0,-0.06250000000000012,0.0,-1.0,0.0,-0.28501588287987517,0.0,0.0
154,2,0.9375000000000002,-0.6666666666666666,-0.7703510761022984,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.7703510761022984,-0.7142857142857143,-1.0
155,2,0.6875000000000003,0.3333333333333333,-0.4465353505637513,-0.14285714285714285,0.0,0.6875000000000003,0.3333333333333333,0.0,0.5,-0.4465353505637513,-0.14285714285714285,0.0
156,1,0.2708333333333331,2.888888888888889,1.848324281799641,5.714285714285714,3.0,0.2708333333333331,2.888888888888889,0.0,-0.5,1.848324281799641,5.714285714285714,3.0
157,1,-0.06250000000000012,1.2222222222222223,1.7705494055076076,1.4285714285714286,1.5,-0.06250000000000012,1.2222222222222223,-1.0,0.0,1.7705494055076076,1.4285714285714286,1.5
158,1,-0.2625000000000001,0.6666666666666666,0.48711685238011815,1.0,1.0,-0.2625000000000001,0.6666666666666666,0.0,0.0,0.48711685238011815,1.0,1.0
159,1,-0.8125000000000003,0.5555555555555556,0.6795988457228611,0.8571428571428571,1.5,-0.8125000000000003,0.5555555555555556,-1.0,0.0,0.6795988457228611,0.8571428571428571,1.5
160,0,-1.1458333333333335,1.0,0.853811395346531,1.2857142857142858,3.0,-1.1458333333333335,1.0,-1.0,-1.0,0.853811395346531,1.2857142857142858,3.0
161,2,0.18750000000000006,0.1111111111111111,-0.8588886281224486,0.14285714285714285,0.0,0.18750000000000006,0.1111111111111111,-1.0,0.0,-0.8588886281224486,0.14285714285714285,0.0
162,1,0.18750000000000006,-0.7777777777777778,-0.10111824729693548,-0.5714285714285714,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.10111824729693548,-0.5714285714285714,-1.0
163,0,-0.7500000000000002,0.0,0.7010746148277675,0.7142857142857143,0.5,-0.7500000000000002,0.0,-1.0,-0.5,0.7010746148277675,0.7142857142857143,0.5
164,2,0.6875000000000003,0.3333333333333333,-0.24320143326050236,0.0,0.0,0.6875000000000003,0.3333333333333333,0.0,0.0,-0.24320143326050236,0.0,0.0
165,0,-1.1625,0.0,-0.16368125820174728,0.2857142857142857,1.0,-1.1625,0.0,0.0,-1.0,-0.16368125820174728,0.2857142857142857,1.0
166,0,-0.8625000000000002,0.2222222222222222,1.604746022669051,1.2857142857142858,1.0,-0.8625000000000002,0.2222222222222222,-2.0,-0.5,1.604746022669051,1.2857142857142858,1.0
167,1,0.18750000000000006,0.5555555555555556,0.2908037960248176,0.14285714285714285,0.5,0.18750000000000006,0.5555555555555556,0.0,0.5,0.2908037960248176,0.14285714285714285,0.5
168,1,-0.18750000000000006,0.3333333333333333,0.48955960955551076,1.2857142857142858,0.5,-0.18750000000000006,0.3333333333333333,-1.0,0.0,0.48955960955551076,1.2857142857142858,0.5
169,1,0.18750000000000006,-0.7777777777777778,1.6354143597100423,-0.42857142857142855,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,1.6354143597100423,-0.42857142857142855,-1.0
170,2,0.3750000000000001,0.6666666666666666,-0.4226961560455761,0.14285714285714285,0.5,0.3750000000000001,0.6666666666666666,0.0,0.5,-0.4226961560455761,0.14285714285714285,0.5
171,0,-1.0125000000000004,0.1111111111111111,0.7844688242702305,1.1428571428571428,1.0,-1.0125000000000004,0.1111111111111111,-1.0,-0.5,0.7844688242702305,1.1428571428571428,1.0
172,2,0.9375000000000002,-0.6666666666666666,-0.5865790491427212,-0.42857142857142855,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.5865790491427212,-0.42857142857142855,-1.0
173,1,0.18750000000000006,-0.7777777777777778,-0.1754620248771184,-0.42857142857142855,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.1754620248771184,-0.42857142857142855,-1.0
174,1,0.18750000000000006,-0.3333333333333333,-0.25952063782736745,0.2857142857142857,-0.5,0.18750000000000006,-0.3333333333333333,-1.0,0.0,-0.25952063782736745,0.2857142857142857,-0.5
175,1,0.4374999999999999,0.2222222222222222,-0.6496610219914256,-0.14285714285714285,0.0,0.4374999999999999,0.2222222222222222,0.0,0.0,-0.6496610219914256,-0.14285714285714285,0.0
176,0,-1.5267857142857146,0.1111111111111111,1.1860990919818728,2.142857142857143,2.0,-1.5267857142857146,0.1111111111111111,-2.0,-0.5,1.1860990919818728,2.142857142857143,2.0
177,0,-0.8125000000000003,-0.3333333333333333,-0.5049169165066258,0.7142857142857143,0.0,-0.8125000000000003,-0.3333333333333333,-1.0,-0.5,-0.5049169165066258,0.7142857142857143,0.0
178,1,0.18750000000000006,-0.3333333333333333,-0.515580427532088,-0.14285714285714285,-0.5,0.18750000000000006,-0.3333333333333333,-1.0,0.0,-0.515580427532088,-0.14285714285714285,-0.5
179,0,-0.31249999999999994,-0.1111111111111111,-0.3191615954939559,0.0,0.0,-0.31249999999999994,-0.1111111111111111,-1.0,0.0,-0.3191615954939559,0.0,0.0
180,0,-1.5625000000000002,-0.6666666666666666,-0.22523609462957025,-0.2857142857142857,0.0,-1.5625000000000002,-0.6666666666666666,-2.0,-0.5,-0.22523609462957025,-0.2857142857142857,0.0
181,1,-0.31249999999999994,-0.1111111111111111,-0.27658688315423086,-0.2857142857142857,0.0,-0.31249999999999994,-0.1111111111111111,-1.0,-0.5,-0.27658688315423086,-0.2857142857142857,0.0
182,2,0.9375000000000002,-0.6666666666666666,-0.7218727584645337,-0.42857142857142855,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.7218727584645337,-0.42857142857142855,-1.0
183,1,0.18750000000000006,-0.7777777777777778,0.042267301761495665,-0.2857142857142857,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,0.042267301761495665,-0.2857142857142857,-1.0
184,2,-0.5625000000000001,0.4444444444444444,0.051473091657934664,0.5714285714285714,1.0,-0.5625000000000001,0.4444444444444444,-1.0,0.0,0.051473091657934664,0.5714285714285714,1.0
185,1,0.4374999999999999,0.2222222222222222,0.3776059657485117,0.2857142857142857,0.0,0.4374999999999999,0.2222222222222222,0.0,0.0,0.3776059657485117,0.2857142857142857,0.0
186,2,-0.5625000000000001,0.1111111111111111,-0.0961666231443805,-0.14285714285714285,0.5,-0.5625000000000001,0.1111111111111111,-1.0,0.0,-0.0961666231443805,-0.14285714285714285,0.5
187,0,-1.5625000000000002,-0.6666666666666666,-0.3889537132222909,-0.14285714285714285,0.0,-1.5625000000000002,-0.6666666666666666,-2.0,-0.5,-0.3889537132222909,-0.14285714285714285,0.0
188,1,-0.06250000000000012,0.0,0.222138850416657,0.42857142857142855,0.0,-0.06250000000000012,0.0,0.0,0.0,0.222138850416657,0.42857142857142855,0.0
189,2,0.9375000000000002,0.4444444444444444,-0.3070139194187626,-0.14285714285714285,0.0,0.9375000000000002,0.4444444444444444,0.0,0.5,-0.3070139194187626,-0.14285714285714285,0.0
190,0,-1.1625,0.0,2.505987895295296,2.2857142857142856,1.0,-1.1625,0.0,-2.0,-1.0,2.505987895295296,2.2857142857142856,1.0
191,1,-0.06250000000000012,0.0,-0.04315317310521044,-0.14285714285714285,0.0,-0.06250000000000012,0.0,0.0,0.0,-0.04315317310521044,-0.14285714285714285,0.0
192,1,-0.31249999999999994,-0.1111111111111111,0.8729799323696728,0.7142857142857143,0.0,-0.31249999999999994,-0.1111111111111111,-1.0,0.0,0.8729799323696728,0.7142857142857143,0.0
193,0,0.18750000000000006,-0.3333333333333333,0.4736106198785563,-0.14285714285714285,-0.5,0.18750000000000006,-0.3333333333333333,0.0,-0.5,0.4736106198785563,-0.14285714285714285,-0.5
194,1,0.18750000000000006,-0.7777777777777778,0.27606461572024976,0.2857142857142857,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,0.27606461572024976,0.2857142857142857,-1.0
195,2,0.18750000000000006,0.1111111111111111,-0.040363339470526595,0.14285714285714285,0.0,0.18750000000000006,0.1111111111111111,0.0,0.5,-0.040363339470526595,0.14285714285714285,0.0
196,0,-0.5625000000000001,-0.5555555555555556,-0.20268934673599381,0.0,-0.5,-0.5625000000000001,-0.5555555555555556,-2.0,-0.5,-0.20268934673599381,0.0,-0.5
197,1,-0.18750000000000006,-0.4444444444444444,-0.04567526204272677,0.2857142857142857,-0.5,-0.18750000000000006,-0.4444444444444444,-1.0,-0.5,-0.04567526204272677,0.2857142857142857,-0.5
198,0,-0.8625000000000002,0.2222222222222222,0.489913296994979,0.5714285714285714,1.0,-0.8625000000000002,0.2222222222222222,-2.0,-0.5,0.489913296994979,0.5714285714285714,1.0
199,1,-1.3125000000000002,0.1111111111111111,1.0521077457549244,3.2857142857142856,1.5,-1.3125000000000002,0.1111111111111111,-2.0,-0.5,1.0521077457549244,3.2857142857142856,1.5
200,2,0.9375000000000002,-0.6666666666666666,-1.0078538444502474,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-1.0078538444502474,-0.7142857142857143,-1.0
201,1,-0.18750000000000006,-0.4444444444444444,-0.4483302316818003,0.42857142857142855,-0.5,-0.18750000000000006,-0.4444444444444444,-1.0,0.0,-0.4483302316818003,0.42857142857142855,-0.5
202,1,-0.9375000000000002,-0.6666666666666666,-0.0360199254942534,-0.14285714285714285,-0.5,-0.9375000000000002,-0.6666666666666666,-2.0,-0.5,-0.0360199254942534,-0.14285714285714285,-0.5
203,1,0.18750000000000006,-0.7777777777777778,-0.2196200669692292,-0.2857142857142857,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.2196200669692292,-0.2857142857142857,-1.0
204,1,0.18750000000000006,-0.3333333333333333,-0.41065756114330293,0.2857142857142857,-0.5,0.18750000000000006,-0.3333333333333333,0.0,-0.5,-0.41065756114330293,0.2857142857142857,-0.5
205,0,-0.5625000000000001,-0.2222222222222222,-0.3921104562567969,0.7142857142857143,0.0,-0.5625000000000001,-0.2222222222222222,-1.0,-1.0,-0.3921104562567969,0.7142857142857143,0.0
206,1,0.18750000000000006,-0.3333333333333333,-0.663692827417057,0.14285714285714285,-0.5,0.18750000000000006,-0.3333333333333333,0.0,0.5,-0.663692827417057,0.14285714285714285,-0.5
207,1,0.4374999999999999,0.2222222222222222,1.5202246411064135,1.5714285714285714,0.0,0.4374999999999999,0.2222222222222222,0.0,0.0,1.5202246411064135,1.5714285714285714,0.0
208,1,0.6875000000000003,0.3333333333333333,-0.06292992030463397,0.14285714285714285,0.0,0.6875000000000003,0.3333333333333333,0.0,0.0,-0.06292992030463397,0.14285714285714285,0.0
209,0,-0.9375000000000002,-0.6666666666666666,-0.2877098573019929,-0.42857142857142855,-0.5,-0.9375000000000002,-0.6666666666666666,-1.0,-1.5,-0.2877098573019929,-0.42857142857142855,-0.5
210,1,0.09375000000000003,2.2222222222222223,2.6962353773382213,1.5714285714285714,2.5,0.09375000000000003,2.2222222222222223,0.0,0.0,2.6962353773382213,1.5714285714285714,2.5
211,1,-0.39583333333333337,2.0,4.226092216562488,0.8571428571428571,3.0,-0.39583333333333337,2.0,0.0,0.0,4.226092216562488,0.8571428571428571,3.0
212,0,-1.3125000000000002,-0.7777777777777778,1.3620602458623527,-0.2857142857142857,-0.5,-1.3125000000000002,-0.7777777777777778,-2.0,-0.5,1.3620602458623527,-0.2857142857142857,-0.5
213,1,-0.39583333333333337,2.0,0.8856002935275199,0.2857142857142857,3.0,-0.39583333333333337,2.0,0.0,0.5,0.8856002935275199,0.2857142857142857,3.0
214,2,0.9375000000000002,-0.1111111111111111,-0.27354252678273344,-0.5714285714285714,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,-0.27354252678273344,-0.5714285714285714,-0.5
215,1,0.3375000000000002,1.1111111111111112,0.36049344356040947,1.5714285714285714,1.0,0.3375000000000002,1.1111111111111112,0.0,0.5,0.36049344356040947,1.5714285714285714,1.0
216,2,0.18750000000000006,0.5555555555555556,0.6983641129552073,0.14285714285714285,0.5,0.18750000000000006,0.5555555555555556,0.0,-0.5,0.6983641129552073,0.14285714285714285,0.5
217,0,-1.3125000000000002,0.3333333333333333,2.074832990113279,0.14285714285714285,2.0,-1.3125000000000002,0.3333333333333333,-1.0,-1.5,2.074832990113279,0.14285714285714285,2.0
218,1,-0.9375000000000002,-0.6666666666666666,-0.43490663643245064,-0.42857142857142855,-0.5,-0.9375000000000002,-0.6666666666666666,-1.0,0.0,-0.43490663643245064,-0.42857142857142855,-0.5
219,1,-0.8625000000000002,0.2222222222222222,0.7971916556208206,-0.14285714285714285,1.0,-0.8625000000000002,0.2222222222222222,0.0,0.0,0.7971916556208206,-0.14285714285714285,1.0
220,2,0.5625000000000001,-0.2222222222222222,-0.04544718322662109,-0.14285714285714285,-0.5,0.5625000000000001,-0.2222222222222222,0.0,0.5,-0.04544718322662109,-0.14285714285714285,-0.5
221,1,-0.5625000000000001,0.4444444444444444,0.3114598035877789,-0.14285714285714285,1.0,-0.5625000000000001,0.4444444444444444,0.0,-0.5,0.3114598035877789,-0.14285714285714285,1.0
222,2,0.9375000000000002,-0.1111111111111111,1.343060288833724,-0.42857142857142855,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,1.343060288833724,-0.42857142857142855,-0.5
223,2,0.9375000000000002,-0.6666666666666666,-0.8262799683995148,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.8262799683995148,-0.7142857142857143,-1.0
224,2,0.9375000000000002,-0.6666666666666666,-0.24247091995094652,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.24247091995094652,-0.7142857142857143,-1.0
225,2,-0.5625000000000001,0.1111111111111111,-0.5699987108588654,-0.42857142857142855,0.5,-0.5625000000000001,0.1111111111111111,0.0,0.5,-0.5699987108588654,-0.42857142857142855,0.5
226,0,-0.9791666666666667,1.2222222222222223,1.4351413262287334,1.1428571428571428,3.0,-0.9791666666666667,1.2222222222222223,-2.0,-0.5,1.4351413262287334,1.1428571428571428,3.0
227,2,0.9375000000000002,-0.6666666666666666,0.2622113067593967,-0.2857142857142857,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,0.2622113067593967,-0.2857142857142857,-1.0
228,1,-0.06250000000000012,0.0,-0.3319406201760504,-0.2857142857142857,0.0,-0.06250000000000012,0.0,0.0,0.5,-0.3319406201760504,-0.2857142857142857,0.0
229,2,0.6875000000000003,0.3333333333333333,-0.5404773788785794,-0.2857142857142857,0.0,0.6875000000000003,0.3333333333333333,0.0,0.5,-0.5404773788785794,-0.2857142857142857,0.0
230,2,0.9375000000000002,-0.6666666666666666,-0.7507098539965028,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.7507098539965028,-0.7142857142857143,-1.0
231,1,0.9375000000000002,-0.1111111111111111,-0.6541201281207958,-0.7142857142857143,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,-0.6541201281207958,-0.7142857142857143,-0.5
232,1,-0.3750000000000001,0.2222222222222222,-0.45997547326354343,0.0,0.5,-0.3750000000000001,0.2222222222222222,-1.0,-0.5,-0.45997547326354343,0.0,0.5
233,2,0.18750000000000006,-0.3333333333333333,-0.6504312011820432,-0.2857142857142857,-0.5,0.18750000000000006,-0.3333333333333333,-1.0,0.0,-0.6504312011820432,-0.2857142857142857,-0.5
234,0,-1.3125000000000002,-0.3333333333333333,-0.12064047175954543,0.7142857142857143,0.5,-1.3125000000000002,-0.3333333333333333,-2.0,-0.5,-0.12064047175954543,0.7142857142857143,0.5
235,0,-1.6125000000000003,-0.3333333333333333,0.06852942051453259,0.42857142857142855,1.0,-1.6125000000000003,-0.3333333333333333,-3.0,-1.0,0.06852942051453259,0.42857142857142855,1.0
236,1,-0.06250000000000012,0.0,0.37697131165152203,0.14285714285714285,0.0,-0.06250000000000012,0.0,-1.0,0.0,0.37697131165152203,0.14285714285714285,0.0
237,2,0.18750000000000006,-0.3333333333333333,-0.528104929477369,-0.42857142857142855,-0.5,0.18750000000000006,-0.3333333333333333,-1.0,0.0,-0.528104929477369,-0.42857142857142855,-0.5
238,0,-0.5625000000000001,-0.2222222222222222,-0.19108377103531254,0.14285714285714285,0.0,-0.5625000000000001,-0.2222222222222222,-1.0,0.0,-0.19108377103531254,0.14285714285714285,0.0
239,1,-0.3750000000000001,0.2222222222222222,0.4081387776958751,0.2857142857142857,0.5,-0.3750000000000001,0.2222222222222222,0.0,-0.5,0.4081387776958751,0.2857142857142857,0.5
240,2,-0.06250000000000012,0.0,-0.268987561440797,0.2857142857142857,0.0,-0.06250000000000012,0.0,-1.0,0.0,-0.268987561440797,0.2857142857142857,0.0
241,2,0.18750000000000006,0.1111111111111111,-0.03327636872080839,0.14285714285714285,0.0,0.18750000000000006,0.1111111111111111,0.0,-0.5,-0.03327636872080839,0.14285714285714285,0.0
242,1,-0.18750000000000006,-0.4444444444444444,-0.07684272808707983,-0.42857142857142855,-0.5,-0.18750000000000006,-0.4444444444444444,-1.0,0.0,-0.07684272808707983,-0.42857142857142855,-0.5
243,0,-0.8625000000000002,0.2222222222222222,0.07068460005222674,0.0,1.0,-0.8625000000000002,0.2222222222222222,-1.0,0.0,0.07068460005222674,0.0,1.0
244,2,0.4374999999999999,0.2222222222222222,-0.18654202765373007,1.0,0.0,0.4374999999999999,0.2222222222222222,0.0,0.5,-0.18654202765373007,1.0,0.0
245,2,-0.31249999999999994,-0.1111111111111111,0.7055469429174916,-0.5714285714285714,0.0,-0.31249999999999994,-0.1111111111111111,0.0,0.5,0.7055469429174916,-0.5714285714285714,0.0
246,2,0.18750000000000006,-0.3333333333333333,-0.44924915792639997,-0.42857142857142855,-0.5,0.18750000000000006,-0.3333333333333333,-1.0,0.0,-0.44924915792639997,-0.42857142857142855,-0.5
247,2,0.3750000000000001,0.6666666666666666,0.5304022450888681,-0.14285714285714285,0.5,0.3750000000000001,0.6666666666666666,0.0,0.5,0.5304022450888681,-0.14285714285714285,0.5
248,2,0.4374999999999999,0.2222222222222222,1.2874850839759757,-0.42857142857142855,0.0,0.4374999999999999,0.2222222222222222,0.0,0.5,1.2874850839759757,-0.42857142857142855,0.0
249,0,-1.1250000000000002,0.7777777777777778,1.353221365365736,1.1428571428571428,2.5,-1.1250000000000002,0.7777777777777778,-1.0,-1.0,1.353221365365736,1.1428571428571428,2.5
250,0,-0.8625000000000002,1.6666666666666667,0.4356900375834223,0.5714285714285714,3.5,-0.8625000000000002,1.6666666666666667,-1.0,0.0,0.4356900375834223,0.5714285714285714,3.5
251,1,-0.18750000000000006,0.3333333333333333,-0.34267354649337084,0.0,0.5,-0.18750000000000006,0.3333333333333333,-1.0,-0.5,-0.34267354649337084,0.0,0.5
252,2,-1.1079545454545456,1.5555555555555556,0.6202652986345021,2.142857142857143,4.0,-1.1079545454545456,1.5555555555555556,0.0,0.5,0.6202652986345021,2.142857142857143,4.0
253,2,0.6374999999999998,1.3333333333333333,0.15043615941717597,0.5714285714285714,1.0,0.6374999999999998,1.3333333333333333,0.0,0.5,0.15043615941717597,0.5714285714285714,1.0
254,0,0.18750000000000006,0.1111111111111111,-0.20391568355882284,0.0,0.0,0.18750000000000006,0.1111111111111111,0.0,0.5,-0.20391568355882284,0.0,0.0
255,2,0.5625000000000001,-0.2222222222222222,-0.6637490207485612,-0.14285714285714285,-0.5,0.5625000000000001,-0.2222222222222222,0.0,0.5,-0.6637490207485612,-0.14285714285714285,-0.5
256,2,0.9375000000000002,-0.1111111111111111,-0.7613039497301067,-0.2857142857142857,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,-0.7613039497301067,-0.2857142857142857,-0.5
257,1,0.18750000000000006,-0.7777777777777778,-0.03797677562663828,-0.14285714285714285,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.03797677562663828,-0.14285714285714285,-1.0
258,2,0.9375000000000002,0.4444444444444444,-0.5953055429763294,-0.42857142857142855,0.0,0.9375000000000002,0.4444444444444444,0.0,0.5,-0.5953055429763294,-0.42857142857142855,0.0
259,1,-0.5625000000000001,-0.5555555555555556,-0.47898534676243776,-0.7142857142857143,-0.5,-0.5625000000000001,-0.5555555555555556,0.0,0.5,-0.47898534676243776,-0.7142857142857143,-0.5
260,1,-0.18750000000000006,0.3333333333333333,0.4991356143418604,0.14285714285714285,0.5,-0.18750000000000006,0.3333333333333333,0.0,0.5,0.4991356143418604,0.14285714285714285,0.5
261,1,0.18750000000000006,-0.3333333333333333,0.7841250533010277,-0.2857142857142857,-0.5,0.18750000000000006,-0.3333333333333333,0.0,-0.5,0.7841250533010277,-0.2857142857142857,-0.5
262,0,-1.6125000000000003,-0.3333333333333333,0.18371913911816135,-0.42857142857142855,1.0,-1.6125000000000003,-0.3333333333333333,-1.0,0.0,0.18371913911816135,-0.42857142857142855,1.0
263,2,0.0,0.4444444444444444,0.7751076763396325,1.0,0.5,0.0,0.4444444444444444,0.0,0.5,0.7751076763396325,1.0,0.5
264,1,-0.18750000000000006,0.3333333333333333,0.012121232154485385,-0.14285714285714285,0.5,-0.18750000000000006,0.3333333333333333,0.0,0.0,0.012121232154485385,-0.14285714285714285,0.5
265,2,-0.18750000000000006,0.3333333333333333,-0.064020732033835,0.2857142857142857,0.5,-0.18750000000000006,0.3333333333333333,0.0,0.5,-0.064020732033835,0.2857142857142857,0.5
266,2,0.9375000000000002,-0.1111111111111111,-0.6401213775960493,-0.2857142857142857,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,-0.6401213775960493,-0.2857142857142857,-0.5
267,1,-0.9375000000000002,-0.6666666666666666,0.47413949829271435,-0.42857142857142855,-0.5,-0.9375000000000002,-0.6666666666666666,-1.0,0.0,0.47413949829271435,-0.42857142857142855,-0.5
268,2,0.9375000000000002,-0.1111111111111111,-0.016662975536067857,-0.2857142857142857,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,-0.016662975536067857,-0.2857142857142857,-0.5
269,2,0.5625000000000001,-0.2222222222222222,-0.4229969556436285,-0.42857142857142855,-0.5,0.5625000000000001,-0.2222222222222222,0.0,0.5,-0.4229969556436285,-0.42857142857142855,-0.5
270,1,0.18750000000000006,0.1111111111111111,0.1771974071735746,0.0,0.0,0.18750000000000006,0.1111111111111111,0.0,0.5,0.1771974071735746,0.0,0.0
271,0,-0.5625000000000001,-0.2222222222222222,0.04691482082590975,0.7142857142857143,0.0,-0.5625000000000001,-0.2222222222222222,0.0,0.5,0.04691482082590975,0.7142857142857143,0.0
272,1,-0.7500000000000002,0.0,0.37278986668958475,0.0,0.5,-0.7500000000000002,0.0,0.0,0.5,0.37278986668958475,0.0,0.5
273,2,0.6875000000000003,0.3333333333333333,0.9492012283201169,-0.42857142857142855,0.0,0.6875000000000003,0.3333333333333333,0.0,0.5,0.9492012283201169,-0.42857142857142855,0.0
274,1,-0.5625000000000001,-0.2222222222222222,-0.23109342306637093,0.14285714285714285,0.0,-0.5625000000000001,-0.2222222222222222,-1.0,0.0,-0.23109342306637093,0.14285714285714285,0.0
275,2,0.9375000000000002,-0.6666666666666666,-0.3226191381265143,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.3226191381265143,-0.7142857142857143,-1.0
276,2,0.18750000000000006,-0.3333333333333333,-0.46462960330813446,-0.14285714285714285,-0.5,0.18750000000000006,-0.3333333333333333,0.0,0.5,-0.46462960330813446,-0.14285714285714285,-0.5
277,0,-0.7500000000000002,1.2222222222222223,0.46837802906847986,1.4285714285714286,2.5,-0.7500000000000002,1.2222222222222223,0.0,0.5,0.46837802906847986,1.4285714285714286,2.5
278,1,0.18750000000000006,0.1111111111111111,-0.12996525929917,0.42857142857142855,0.0,0.18750000000000006,0.1111111111111111,-1.0,0.0,-0.12996525929917,0.42857142857142855,0.0
279,0,-0.5625000000000001,0.4444444444444444,1.4065818918641972,0.7142857142857143,1.0,-0.5625000000000001,0.4444444444444444,0.0,0.5,1.4065818918641972,0.7142857142857143,1.0
280,2,0.6875000000000003,0.3333333333333333,0.13833145471313305,-0.42857142857142855,0.0,0.6875000000000003,0.3333333333333333,0.0,0.0,0.13833145471313305,-0.42857142857142855,0.0
281,0,-0.9375000000000002,-0.1111111111111111,0.15440605301345003,0.0,0.5,-0.9375000000000002,-0.1111111111111111,-1.0,-0.5,0.15440605301345003,0.0,0.5
282,1,0.18750000000000006,0.1111111111111111,-0.21440730909968367,0.14285714285714285,0.0,0.18750000000000006,0.1111111111111111,-1.0,0.0,-0.21440730909968367,0.14285714285714285,0.0
283,1,0.0,0.4444444444444444,6.759036383529404,1.0,0.5,0.0,0.4444444444444444,0.0,0.0,6.759036383529404,1.0,0.5
284,0,-0.5625000000000001,0.7777777777777778,0.6046468579663964,1.1428571428571428,1.5,-0.5625000000000001,0.7777777777777778,-1.0,0.0,0.6046468579663964,1.1428571428571428,1.5
285,1,-0.5625000000000001,-0.2222222222222222,0.0009023987941572157,0.0,0.0,-0.5625000000000001,-0.2222222222222222,-1.0,0.0,0.0009023987941572157,0.0,0.0
286,1,0.5625000000000001,-0.2222222222222222,0.06433144810215287,0.0,-0.5,0.5625000000000001,-0.2222222222222222,0.0,0.5,0.06433144810215287,0.0,-0.5
287,2,0.4374999999999999,0.2222222222222222,-0.5792573885967203,-0.14285714285714285,0.0,0.4374999999999999,0.2222222222222222,0.0,0.0,-0.5792573885967203,-0.14285714285714285,0.0
288,2,0.5625000000000001,0.7777777777777778,0.5015420111262796,1.1428571428571428,0.5,0.5625000000000001,0.7777777777777778,0.0,0.5,0.5015420111262796,1.1428571428571428,0.5
289,0,-1.098214285714286,0.5555555555555556,0.053773712759522294,0.8571428571428571,2.0,-1.098214285714286,0.5555555555555556,-1.0,-1.0,0.053773712759522294,0.8571428571428571,2.0
